4000000151760	G1	010496	ROYALTY	0.000565
4000000151761	G1	010496	ROYALTY	0.001836
4000000151764	G1	010496	ROYALTY	0.001569
4000000151770	G1	010496	ROYALTY	0.001765
4000000151771	G1	010496	ROYALTY	0.000883
4000000151781	G1	010496	ROYALTY	0.001177
4000000151791	G1	010496	ROYALTY	0.001765
4000000151795	G1	010496	ROYALTY	0.001177
4000000151804	G1	010496	ROYALTY	0.001177
4000000151805	G1	010496	ROYALTY	0.003774
4000000151811	G1	010496	ROYALTY	0.002516
4000000151813	G1	010496	ROYALTY	0.003774
4000000151815	G1	010496	ROYALTY	0.001887
4000000151817	G1	010496	ROYALTY	0.001562
4000000151821	G1	010496	ROYALTY	0.002516
4000000151822	G1	010496	ROYALTY	0.008806
4000000151825	G1	010496	ROYALTY	0.005032
4000000151835	G1	010496	ROYALTY	0.009375
4000000151836	G1	010496	ROYALTY	0.001563
4000000151837	G1	010496	ROYALTY	0.009375
4000000151838	G1	010496	ROYALTY	0.009375
4000000151848	G1	010496	ROYALTY	0.001258
4000000151874	G1	010496	ROYALTY	0.010417
4000000151875	G1	010496	ROYALTY	0.010417
4000000151883	G1	010496	ROYALTY	0.009505
4000000151886	G1	010496	ROYALTY	0.004752
4000000151888	G1	010496	ROYALTY	0.001188
4000000151890	G1	010496	ROYALTY	0.005703
4000000151900	G1	010496	ROYALTY	0.009504
4000000151910	G1	010496	ROYALTY	0.001188
4000000151911	G1	010496	ROYALTY	0.015841
4000000151912	G1	010496	ROYALTY	0.007920
4000000151915	G1	010496	ROYALTY	0.001953
4000000151926	G1	010496	ROYALTY	0.000668
4000000151950	G1	010496	ROYALTY	0.001336
4000000151953	G1	010496	ROYALTY	0.122396
4000000151954	G1	010496	ROYALTY	0.007813
4000000151955	G1	010496	ROYALTY	0.003907
4000000151957	G1	010496	ROYALTY	0.013770
4000000151959	G1	010496	ROYALTY	0.000639
4000000151960	G1	010496	ROYALTY	0.013769
4000000151963	G1	010496	ROYALTY	0.003267
4000000151965	G1	010496	ROYALTY	0.007812
4000000151968	G1	010496	ROYALTY	0.005208
4000000151969	G1	010496	ROYALTY	0.000434
4000000151970	G1	010496	ROYALTY	0.000434
4000000151971	G1	010496	ROYALTY	0.000434
4000000151972	G1	010496	ROYALTY	0.000434
4000000151974	G1	010496	ROYALTY	0.003472
4000000151975	G1	010496	ROYALTY	0.062500
4000000151985	G1	010496	ROYALTY	0.007877
4000000151986	G1	010496	ROYALTY	0.007877
4000000152012	G1	010496	ROYALTY	0.019190
4000000152017	G1	010496	ROYALTY	0.003938
4000000152025	G1	010496	ROYALTY	0.000449
4000000152037	G1	010496	ROYALTY	0.001157
4000000152059	G1	010496	ROYALTY	0.004121
4000000152061	G1	010496	ROYALTY	0.004121
4000000152085	G1	010496	ROYALTY	0.001409
4000000152094	G1	010496	ROYALTY	0.125000
4000000152105	G1	010496	ROYALTY	0.018518
4000000152106	G1	010496	ROYALTY	0.018518
4000000152119	G1	010496	ROYALTY	0.021875
4000000152128	G1	010496	ROYALTY	0.000599
4000000152146	G1	010496	ROYALTY	0.000178
4000000152147	G1	010496	ROYALTY	0.000178
4000000152149	G1	010496	ROYALTY	0.006699
4000000152153	G1	010496	ROYALTY	0.015625
4000000152159	G1	010496	ROYALTY	0.000260
4000000152166	G1	010496	ROYALTY	0.000772
4000000152167	G1	010496	ROYALTY	0.000260
4000000152179	G1	010496	ROYALTY	0.000389
4000000152205	G1	010496	ROYALTY	0.000427
4000000152215	G1	010496	ROYALTY	0.001331
4000000152258	G1	010496	ROYALTY	0.002354
4000000152259	G1	010496	ROYALTY	0.001130
4000000152272	G1	010496	ROYALTY	0.011430
4000000152276	G1	010496	ROYALTY	0.005714
4000000152277	G1	010496	ROYALTY	0.000916
4000000152278	G1	010496	ROYALTY	0.001374
4000000152283	G1	010496	ROYALTY	0.001832
4000000152288	G1	010496	ROYALTY	0.002604
4000000152290	G1	010496	ROYALTY	0.005208
4000000152294	G1	010496	ROYALTY	0.004377
